Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13165
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13166
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13167
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13168
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13169
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13170
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13171
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13172
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13173
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13174
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13175
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13176
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13177
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13178
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13179
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13180
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13181
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13182
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13183
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13184
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13185
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13186
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13187
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13188
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13189
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13190
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13191
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13192
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13193
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13194
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13195
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13196
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13197
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13198
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13199
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13200
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13201
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13202
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13203
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13204
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13205
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13206
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13207
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13208
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13209
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13210
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13211
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13212
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13213
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13214
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13215
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13216
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13217
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13218
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13219
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13220
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13221
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13222
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13223
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13224
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13225
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13226
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13227
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13228
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13229
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13230
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13231
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13232
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13233
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13234
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13235
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13236
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13237
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13238
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13239
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13240
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13241
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13242
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13243
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13244
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13245
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13246
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13247
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13248
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13249
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13250
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13251
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13252
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13253
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13254
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13255
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13256
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13257
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13258
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13259
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13260
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13261
,13262
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13263
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13264
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13265
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13266
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13267
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13268
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13269
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13270
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13271
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13272
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13273
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13274
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13275
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13276
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13277
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13278
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13279
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13280
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13281
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13282
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13283
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13284
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13285
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13286
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13287
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13288
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13289
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13290
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13291
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13292
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13293
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13294
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13295
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13296
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13297
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13298
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13299
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13300
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13301
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13302
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13303
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13304
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13305
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13306
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13307
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13308
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13309
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13310
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13311
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13312
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13313
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13314
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13315
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13316
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13317
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13318
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13319
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13320
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13321
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13322
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13323
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13324
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13325
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13326
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13327
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13328
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13329
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13330
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13331
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13332
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,13333
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,13334
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,13335
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,13336
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,13337
